route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id
RED,55,14623238541,"SHADY GROVE",1,,21,3238541
RED,55,14633238609,"SHADY GROVE",1,,21,3238609
RED,55,14643238542,"SHADY GROVE",1,,21,3238542
RED,55,14653238610,"SHADY GROVE",1,,21,3238610
RED,55,14663238543,"SHADY GROVE",1,,21,3238543
RED,55,14673238611,"SHADY GROVE",1,,21,3238611
RED,55,14683238544,"SHADY GROVE",1,,21,3238544
RED,55,14693238612,"SHADY GROVE",1,,21,3238612
RED,55,14703238545,"SHADY GROVE",1,,21,3238545
RED,55,14713238613,"SHADY GROVE",1,,21,3238613
RED,55,14723238546,"SHADY GROVE",1,,21,3238546
RED,55,14733238614,"SHADY GROVE",1,,21,3238614
RED,55,14743238547,"SHADY GROVE",1,,21,3238547
RED,55,14753238615,"SHADY GROVE",1,,21,3238615
RED,55,14763238548,"SHADY GROVE",1,,21,3238548
RED,55,14773238616,"SHADY GROVE",1,,21,3238616
RED,55,14783238549,"SHADY GROVE",1,,21,3238549
RED,55,14793238617,"SHADY GROVE",1,,21,3238617
RED,55,14803238550,"SHADY GROVE",1,,21,3238550
RED,55,14813238618,"SHADY GROVE",1,,21,3238618
RED,55,14823238551,"SHADY GROVE",1,,21,3238551
RED,55,14833238619,"SHADY GROVE",1,,21,3238619
RED,55,14843238552,"SHADY GROVE",1,,21,3238552
RED,55,14853238620,"SHADY GROVE",1,,21,3238620
RED,55,14863238553,"SHADY GROVE",1,,21,3238553
RED,55,14873238621,"SHADY GROVE",1,,21,3238621
RED,55,14883238554,"SHADY GROVE",1,,21,3238554
RED,55,14893238622,"SHADY GROVE",1,,21,3238622
RED,55,14903238555,"SHADY GROVE",1,,21,3238555
RED,55,14913238623,"SHADY GROVE",1,,21,3238623
RED,55,14923238556,"SHADY GROVE",1,,21,3238556
RED,55,14933238624,"SHADY GROVE",1,,21,3238624
RED,55,14943238557,"SHADY GROVE",1,,21,3238557
RED,55,14953238625,"SHADY GROVE",1,,21,3238625
RED,55,14963238558,"SHADY GROVE",1,,21,3238558
RED,55,14973238626,"SHADY GROVE",1,,21,3238626
RED,55,14983238559,"SHADY GROVE",1,,21,3238559
RED,55,14993238627,"SHADY GROVE",1,,21,3238627
RED,55,15003238560,"SHADY GROVE",1,,21,3238560
RED,55,15013238628,"SHADY GROVE",1,,21,3238628
RED,55,15023238561,"SHADY GROVE",1,,21,3238561
RED,55,15033238629,"SHADY GROVE",1,,21,3238629
RED,55,15043238562,"SHADY GROVE",1,,21,3238562
RED,55,15053238630,"SHADY GROVE",1,,21,3238630
RED,55,15063238563,"SHADY GROVE",1,,21,3238563
RED,55,15073238631,"SHADY GROVE",1,,21,3238631
RED,55,15083238564,"SHADY GROVE",1,,21,3238564
RED,55,15093238632,"SHADY GROVE",1,,21,3238632
RED,55,15103238565,"SHADY GROVE",1,,21,3238565
RED,55,15113238633,"SHADY GROVE",1,,21,3238633
RED,55,15123238566,"SHADY GROVE",1,,21,3238566
RED,55,15133238634,"SHADY GROVE",1,,21,3238634
RED,55,15143238567,"SHADY GROVE",1,,21,3238567
RED,55,15153238635,"SHADY GROVE",1,,21,3238635
RED,55,15163238568,"SHADY GROVE",1,,21,3238568
RED,55,15173238636,"SHADY GROVE",1,,21,3238636
RED,55,15183238569,"SHADY GROVE",1,,21,3238569
RED,55,15193238637,"SHADY GROVE",1,,21,3238637
RED,55,15203238570,"SHADY GROVE",1,,21,3238570
RED,55,15213238638,"SHADY GROVE",1,,21,3238638
RED,55,15223238571,"SHADY GROVE",1,,21,3238571
RED,55,15233238639,"SHADY GROVE",1,,21,3238639
RED,55,15243238572,"SHADY GROVE",1,,21,3238572
RED,55,15253238640,"SHADY GROVE",1,,21,3238640
RED,55,15263238573,"SHADY GROVE",1,,21,3238573
RED,55,15273238641,"SHADY GROVE",1,,21,3238641
RED,55,15283238574,"SHADY GROVE",1,,21,3238574
RED,55,15293238642,"SHADY GROVE",1,,21,3238642
RED,55,15303238575,"SHADY GROVE",1,,21,3238575
RED,55,15313238643,"SHADY GROVE",1,,21,3238643
RED,55,15323238576,"SHADY GROVE",1,,21,3238576
RED,55,15333238644,"SHADY GROVE",1,,21,3238644
RED,55,15343238577,"SHADY GROVE",1,,21,3238577
RED,55,15353238645,"SHADY GROVE",1,,21,3238645
RED,55,15363238578,"SHADY GROVE",1,,21,3238578
RED,55,15373238646,"SHADY GROVE",1,,21,3238646
RED,55,15383238579,"SHADY GROVE",1,,21,3238579
RED,55,15393238647,"SHADY GROVE",1,,21,3238647
RED,55,15403238580,"SHADY GROVE",1,,21,3238580
RED,55,15413238648,"SHADY GROVE",1,,21,3238648
RED,55,15423238581,"SHADY GROVE",1,,21,3238581
RED,55,15433238649,"SHADY GROVE",1,,21,3238649
RED,55,15443238582,"SHADY GROVE",1,,21,3238582
RED,55,15453238650,"SHADY GROVE",1,,21,3238650
RED,55,15463238583,"SHADY GROVE",1,,21,3238583
RED,55,15473238651,"SHADY GROVE",1,,21,3238651
RED,55,15483238584,"SHADY GROVE",1,,21,3238584
RED,55,15493238652,"SHADY GROVE",1,,21,3238652
RED,55,15503238585,"SHADY GROVE",1,,21,3238585
RED,55,15513238653,"SHADY GROVE",1,,21,3238653
RED,55,15523238586,"SHADY GROVE",1,,21,3238586
RED,55,15533238654,"SHADY GROVE",1,,21,3238654
RED,55,15543238587,"SHADY GROVE",1,,21,3238587
RED,55,15553238655,"SHADY GROVE",1,,21,3238655
RED,55,15563238588,"SHADY GROVE",1,,21,3238588
RED,55,15573238656,"SHADY GROVE",1,,21,3238656
RED,55,15583238589,"SHADY GROVE",1,,21,3238589
RED,55,15593238657,"SHADY GROVE",1,,21,3238657
RED,55,15603238590,"SHADY GROVE",1,,21,3238590
RED,55,15613238658,"SHADY GROVE",1,,21,3238658
RED,55,15623238591,"SHADY GROVE",1,,21,3238591
RED,55,15633238659,"SHADY GROVE",1,,21,3238659
RED,55,15643238592,"SHADY GROVE",1,,21,3238592
RED,55,15653238660,"SHADY GROVE",1,,21,3238660
RED,55,15663238593,"SHADY GROVE",1,,21,3238593
RED,55,15673238661,"SHADY GROVE",1,,21,3238661
RED,55,15683238594,"SHADY GROVE",1,,21,3238594
RED,55,15693238595,"SHADY GROVE",1,,21,3238595
RED,55,15703238596,"SHADY GROVE",1,,21,3238596
RED,55,15713238597,"SHADY GROVE",1,,21,3238597
RED,55,15723238598,"SHADY GROVE",1,,21,3238598
RED,55,15733238599,"SHADY GROVE",1,,21,3238599
RED,55,15743238600,"SHADY GROVE",1,,21,3238600
RED,55,15753238601,"SHADY GROVE",1,,21,3238601
RED,55,15763238602,"SHADY GROVE",1,,21,3238602
RED,55,15773238603,"SHADY GROVE",1,,21,3238603
RED,55,15783238668,"SHADY GROVE",1,,21,3238668
RED,55,15793238669,"SHADY GROVE",1,,21,3238669
RED,55,15803238670,"SHADY GROVE",1,,21,3238670
RED,55,15813238671,"SHADY GROVE",1,,21,3238671
RED,55,15823238604,"SHADY GROVE",1,,21,3238604
RED,59,15833293871,"SHADY GROVE",1,,22,3293871
RED,59,15843293874,"SHADY GROVE",1,,22,3293874
RED,59,15853293875,"SHADY GROVE",1,,22,3293875
RED,59,15863293914,"SHADY GROVE",1,,22,3293914
RED,59,15873293942,"SHADY GROVE",1,,22,3293942
RED,59,15883293908,"SHADY GROVE",1,,22,3293908
RED,59,15893293933,"SHADY GROVE",1,,22,3293933
RED,59,15903293918,"SHADY GROVE",1,,22,3293918
RED,59,15913293937,"SHADY GROVE",1,,22,3293937
RED,59,15923293909,"SHADY GROVE",1,,22,3293909
RED,59,15933293938,"SHADY GROVE",1,,22,3293938
RED,59,15943293911,"SHADY GROVE",1,,22,3293911
RED,59,15953293939,"SHADY GROVE",1,,22,3293939
RED,59,15963293920,"SHADY GROVE",1,,22,3293920
RED,59,15973293930,"SHADY GROVE",1,,22,3293930
RED,59,15983293913,"SHADY GROVE",1,,22,3293913
RED,59,15993293943,"SHADY GROVE",1,,22,3293943
RED,59,16003293910,"SHADY GROVE",1,,22,3293910
RED,59,16013293941,"SHADY GROVE",1,,22,3293941
RED,59,16023293912,"SHADY GROVE",1,,22,3293912
RED,59,16033293944,"SHADY GROVE",1,,22,3293944
RED,59,16043293919,"SHADY GROVE",1,,22,3293919
RED,59,16053293931,"SHADY GROVE",1,,22,3293931
RED,59,16063293915,"SHADY GROVE",1,,22,3293915
RED,59,16073293932,"SHADY GROVE",1,,22,3293932
RED,59,16083293906,"SHADY GROVE",1,,22,3293906
RED,59,16093293956,"SHADY GROVE",1,,22,3293956
RED,59,16103293902,"SHADY GROVE",1,,22,3293902
RED,59,16113293948,"SHADY GROVE",1,,22,3293948
RED,59,16123293903,"SHADY GROVE",1,,22,3293903
RED,59,16133293949,"SHADY GROVE",1,,22,3293949
RED,59,16143293916,"SHADY GROVE",1,,22,3293916
RED,59,16153293954,"SHADY GROVE",1,,22,3293954
RED,59,16163293917,"SHADY GROVE",1,,22,3293917
RED,59,16173293951,"SHADY GROVE",1,,22,3293951
RED,59,16183293958,"SHADY GROVE",1,,22,3293958
RED,59,16193293946,"SHADY GROVE",1,,22,3293946
RED,59,16203293904,"SHADY GROVE",1,,22,3293904
RED,59,16213293905,"SHADY GROVE",1,,22,3293905
RED,59,16223293950,"SHADY GROVE",1,,22,3293950
RED,59,16233293955,"SHADY GROVE",1,,22,3293955
RED,59,16243293907,"SHADY GROVE",1,,22,3293907
RED,59,16253293936,"SHADY GROVE",1,,22,3293936
RED,59,16263293957,"SHADY GROVE",1,,22,3293957
RED,59,16273293940,"SHADY GROVE",1,,22,3293940
RED,59,16283293901,"SHADY GROVE",1,,22,3293901
RED,59,16293293934,"SHADY GROVE",1,,22,3293934
RED,59,16303293945,"SHADY GROVE",1,,22,3293945
RED,59,16313293935,"SHADY GROVE",1,,22,3293935
RED,59,16323294016,"MEDICAL CENTER",1,,23,3294016
RED,59,16333294037,"MEDICAL CENTER",1,,23,3294037
RED,59,16343294038,"MEDICAL CENTER",1,,23,3294038
RED,59,16353294032,"MEDICAL CENTER",1,,23,3294032
RED,59,16363294021,"MEDICAL CENTER",1,,23,3294021
RED,59,16373294025,"MEDICAL CENTER",1,,23,3294025
RED,59,16383294018,"MEDICAL CENTER",1,,23,3294018
RED,59,16393294019,"MEDICAL CENTER",1,,23,3294019
RED,59,16403294031,"MEDICAL CENTER",1,,23,3294031
RED,59,16413294024,"MEDICAL CENTER",1,,23,3294024
RED,59,16423294028,"MEDICAL CENTER",1,,23,3294028
RED,59,16433294026,"MEDICAL CENTER",1,,23,3294026
RED,59,16443294030,"MEDICAL CENTER",1,,23,3294030
RED,59,16453294027,"MEDICAL CENTER",1,,23,3294027
RED,59,16463294020,"MEDICAL CENTER",1,,23,3294020
RED,59,16473294029,"MEDICAL CENTER",1,,23,3294029
RED,59,16483294033,"MEDICAL CENTER",1,,23,3294033
RED,59,16493294034,"MEDICAL CENTER",1,,23,3294034
RED,59,16503294035,"MEDICAL CENTER",1,,23,3294035
RED,59,16513294036,"MEDICAL CENTER",1,,23,3294036
RED,59,16523294022,"MEDICAL CENTER",1,,23,3294022
RED,59,16533294023,"MEDICAL CENTER",1,,23,3294023
RED,59,16543293972,"MEDICAL CENTER",1,,23,3293972
RED,59,16553293965,"MEDICAL CENTER",1,,23,3293965
RED,59,16563293966,"MEDICAL CENTER",1,,23,3293966
RED,59,16573293967,"MEDICAL CENTER",1,,23,3293967
RED,59,16583293971,"MEDICAL CENTER",1,,23,3293971
RED,59,16593293978,"MEDICAL CENTER",1,,23,3293978
RED,59,16603293962,"MEDICAL CENTER",1,,23,3293962
RED,59,16613293973,"MEDICAL CENTER",1,,23,3293973
RED,59,16623293974,"MEDICAL CENTER",1,,23,3293974
RED,59,16633293968,"MEDICAL CENTER",1,,23,3293968
RED,59,16643293963,"MEDICAL CENTER",1,,23,3293963
RED,59,16653293975,"MEDICAL CENTER",1,,23,3293975
RED,59,16663293959,"MEDICAL CENTER",1,,23,3293959
RED,59,16673293969,"MEDICAL CENTER",1,,23,3293969
RED,59,16683293976,"MEDICAL CENTER",1,,23,3293976
RED,59,16693294014,"MEDICAL CENTER",1,,24,3294014
RED,59,16703294015,"MEDICAL CENTER",1,,24,3294015
RED,59,16713294017,"MEDICAL CENTER",1,,24,3294017
RED,60,16723238228,"SHADY GROVE",1,,25,3238228
RED,60,16733238229,"SHADY GROVE",1,,25,3238229
RED,60,16743238230,"SHADY GROVE",1,,25,3238230
RED,60,16753238231,"SHADY GROVE",1,,25,3238231
RED,60,16763238232,"SHADY GROVE",1,,25,3238232
RED,60,16773238233,"SHADY GROVE",1,,25,3238233
RED,60,16783238287,"SHADY GROVE",1,,25,3238287
RED,60,16793238234,"SHADY GROVE",1,,25,3238234
RED,60,16803238288,"SHADY GROVE",1,,25,3238288
RED,60,16813238235,"SHADY GROVE",1,,25,3238235
RED,60,16823238289,"SHADY GROVE",1,,25,3238289
RED,60,16833238236,"SHADY GROVE",1,,25,3238236
RED,60,16843238290,"SHADY GROVE",1,,25,3238290
RED,60,16853238237,"SHADY GROVE",1,,25,3238237
RED,60,16863238291,"SHADY GROVE",1,,25,3238291
RED,60,16873238238,"SHADY GROVE",1,,25,3238238
RED,60,16883238292,"SHADY GROVE",1,,25,3238292
RED,60,16893238239,"SHADY GROVE",1,,25,3238239
RED,60,16903238293,"SHADY GROVE",1,,25,3238293
RED,60,16913238240,"SHADY GROVE",1,,25,3238240
RED,60,16923238294,"SHADY GROVE",1,,25,3238294
RED,60,16933238241,"SHADY GROVE",1,,25,3238241
RED,60,16943238295,"SHADY GROVE",1,,25,3238295
RED,60,16953238242,"SHADY GROVE",1,,25,3238242
RED,60,16963238296,"SHADY GROVE",1,,25,3238296
RED,60,16973238243,"SHADY GROVE",1,,25,3238243
RED,60,16983238297,"SHADY GROVE",1,,25,3238297
RED,60,16993238244,"SHADY GROVE",1,,25,3238244
RED,60,17003238298,"SHADY GROVE",1,,25,3238298
RED,60,17013238245,"SHADY GROVE",1,,25,3238245
RED,60,17023238299,"SHADY GROVE",1,,25,3238299
RED,60,17033238246,"SHADY GROVE",1,,25,3238246
RED,60,17043238300,"SHADY GROVE",1,,25,3238300
RED,60,17053238247,"SHADY GROVE",1,,25,3238247
RED,60,17063238301,"SHADY GROVE",1,,25,3238301
RED,60,17073238248,"SHADY GROVE",1,,25,3238248
RED,60,17083238302,"SHADY GROVE",1,,25,3238302
RED,60,17093238249,"SHADY GROVE",1,,25,3238249
RED,60,17103238303,"SHADY GROVE",1,,25,3238303
RED,60,17113238250,"SHADY GROVE",1,,25,3238250
RED,60,17123238304,"SHADY GROVE",1,,25,3238304
RED,60,17133238251,"SHADY GROVE",1,,25,3238251
RED,60,17143238305,"SHADY GROVE",1,,25,3238305
RED,60,17153238252,"SHADY GROVE",1,,25,3238252
RED,60,17163238306,"SHADY GROVE",1,,25,3238306
RED,60,17173238253,"SHADY GROVE",1,,25,3238253
RED,60,17183238307,"SHADY GROVE",1,,25,3238307
RED,60,17193238254,"SHADY GROVE",1,,25,3238254
RED,60,17203238308,"SHADY GROVE",1,,25,3238308
RED,60,17213238255,"SHADY GROVE",1,,25,3238255
RED,60,17223238309,"SHADY GROVE",1,,25,3238309
RED,60,17233238256,"SHADY GROVE",1,,25,3238256
RED,60,17243238310,"SHADY GROVE",1,,25,3238310
RED,60,17253238257,"SHADY GROVE",1,,25,3238257
RED,60,17263238311,"SHADY GROVE",1,,25,3238311
RED,60,17273238258,"SHADY GROVE",1,,25,3238258
RED,60,17283238312,"SHADY GROVE",1,,25,3238312
RED,60,17293238259,"SHADY GROVE",1,,25,3238259
RED,60,17303238313,"SHADY GROVE",1,,25,3238313
RED,60,17313238260,"SHADY GROVE",1,,25,3238260
RED,60,17323238314,"SHADY GROVE",1,,25,3238314
RED,60,17333238261,"SHADY GROVE",1,,25,3238261
RED,60,17343238315,"SHADY GROVE",1,,25,3238315
RED,60,17353238262,"SHADY GROVE",1,,25,3238262
RED,60,17363238316,"SHADY GROVE",1,,25,3238316
RED,60,17373238263,"SHADY GROVE",1,,25,3238263
RED,60,17383238317,"SHADY GROVE",1,,25,3238317
RED,60,17393238264,"SHADY GROVE",1,,25,3238264
RED,60,17403238318,"SHADY GROVE",1,,25,3238318
RED,60,17413238265,"SHADY GROVE",1,,25,3238265
RED,60,17423238319,"SHADY GROVE",1,,25,3238319
RED,60,17433238266,"SHADY GROVE",1,,25,3238266
RED,60,17443238320,"SHADY GROVE",1,,25,3238320
RED,60,17453238267,"SHADY GROVE",1,,25,3238267
RED,60,17463238321,"SHADY GROVE",1,,25,3238321
RED,60,17473238268,"SHADY GROVE",1,,25,3238268
RED,60,17483238322,"SHADY GROVE",1,,25,3238322
RED,60,17493238269,"SHADY GROVE",1,,25,3238269
RED,60,17503238323,"SHADY GROVE",1,,25,3238323
RED,60,17513238270,"SHADY GROVE",1,,25,3238270
RED,60,17523238324,"SHADY GROVE",1,,25,3238324
RED,60,17533238271,"SHADY GROVE",1,,25,3238271
RED,60,17543238325,"SHADY GROVE",1,,25,3238325
RED,60,17553238272,"SHADY GROVE",1,,25,3238272
RED,60,17563238326,"SHADY GROVE",1,,25,3238326
RED,60,17573238273,"SHADY GROVE",1,,25,3238273
RED,60,17583238327,"SHADY GROVE",1,,25,3238327
RED,60,17593238274,"SHADY GROVE",1,,25,3238274
RED,60,17603238328,"SHADY GROVE",1,,25,3238328
RED,60,17613238275,"SHADY GROVE",1,,25,3238275
RED,60,17623238329,"SHADY GROVE",1,,25,3238329
RED,60,17633238276,"SHADY GROVE",1,,25,3238276
RED,60,17643238330,"SHADY GROVE",1,,25,3238330
RED,60,17653238277,"SHADY GROVE",1,,25,3238277
RED,60,17663238331,"SHADY GROVE",1,,25,3238331
RED,60,17673238278,"SHADY GROVE",1,,25,3238278
RED,60,17683238332,"SHADY GROVE",1,,25,3238332
RED,60,17693238279,"SHADY GROVE",1,,25,3238279
RED,60,17703238280,"SHADY GROVE",1,,25,3238280
RED,60,17713238281,"SHADY GROVE",1,,25,3238281
RED,60,17723238282,"SHADY GROVE",1,,25,3238282
RED,60,17733238283,"SHADY GROVE",1,,25,3238283
RED,60,17743238284,"SHADY GROVE",1,,25,3238284
RED,60,17753238285,"SHADY GROVE",1,,25,3238285
RED,60,17763238286,"SHADY GROVE",1,,25,3238286
RED,60,17773238333,"SHADY GROVE",1,,26,3238333
RED,60,17783238334,"SHADY GROVE",1,,26,3238334
RED,20,17793239072,"SHADY GROVE",1,,27,3239072
RED,20,17803239095,"SHADY GROVE",1,,27,3239095
RED,20,17813238739,"SHADY GROVE",1,,27,3238739
RED,20,17823238746,"SHADY GROVE",1,,27,3238746
RED,20,17833239135,"SHADY GROVE",1,,27,3239135
RED,20,17843238763,"SHADY GROVE",1,,27,3238763
RED,20,17853239140,"SHADY GROVE",1,,27,3239140
RED,20,17863239143,"SHADY GROVE",1,,27,3239143
RED,20,17873238800,"SHADY GROVE",1,,27,3238800
RED,20,17883239150,"SHADY GROVE",1,,27,3239150
RED,20,17893238833,"SHADY GROVE",1,,27,3238833
RED,20,17903238865,"SHADY GROVE",1,,27,3238865
RED,20,17913239154,"SHADY GROVE",1,,27,3239154
RED,20,17923238884,"SHADY GROVE",1,,27,3238884
RED,20,17933238897,"SHADY GROVE",1,,27,3238897
RED,20,17943238912,"SHADY GROVE",1,,27,3238912
RED,20,17953239097,"SHADY GROVE",1,,27,3239097
RED,20,17963238925,"SHADY GROVE",1,,27,3238925
RED,20,17973239109,"SHADY GROVE",1,,27,3239109
RED,20,17983238948,"SHADY GROVE",1,,27,3238948
RED,20,17993238949,"SHADY GROVE",1,,27,3238949
RED,20,18003238965,"SHADY GROVE",1,,27,3238965
RED,20,18013239110,"SHADY GROVE",1,,27,3239110
RED,20,18023238977,"SHADY GROVE",1,,27,3238977
RED,20,18033238993,"SHADY GROVE",1,,27,3238993
RED,20,18043239115,"SHADY GROVE",1,,27,3239115
RED,20,18053239008,"SHADY GROVE",1,,27,3239008
RED,20,18063239013,"SHADY GROVE",1,,27,3239013
RED,20,18073239120,"SHADY GROVE",1,,27,3239120
RED,20,18083239040,"SHADY GROVE",1,,27,3239040
RED,20,18093239030,"SHADY GROVE",1,,27,3239030
RED,20,18103239125,"SHADY GROVE",1,,27,3239125
RED,20,18113239068,"SHADY GROVE",1,,27,3239068
RED,20,18123239073,"SHADY GROVE",1,,27,3239073
RED,20,18133239129,"SHADY GROVE",1,,27,3239129
RED,20,18143239098,"SHADY GROVE",1,,27,3239098
RED,20,18153238745,"SHADY GROVE",1,,27,3238745
RED,20,18163238743,"SHADY GROVE",1,,27,3238743
RED,20,18173238748,"SHADY GROVE",1,,27,3238748
RED,20,18183239133,"SHADY GROVE",1,,27,3239133
RED,20,18193238752,"SHADY GROVE",1,,27,3238752
RED,20,18203238764,"SHADY GROVE",1,,27,3238764
RED,20,18213239139,"SHADY GROVE",1,,27,3239139
RED,20,18223238776,"SHADY GROVE",1,,27,3238776
RED,20,18233239145,"SHADY GROVE",1,,27,3239145
RED,20,18243238801,"SHADY GROVE",1,,27,3238801
RED,20,18253238818,"SHADY GROVE",1,,27,3238818
RED,20,18263239151,"SHADY GROVE",1,,27,3239151
RED,20,18273238839,"SHADY GROVE",1,,27,3238839
RED,20,18283238866,"SHADY GROVE",1,,27,3238866
RED,20,18293239157,"SHADY GROVE",1,,27,3239157
RED,20,18303238885,"SHADY GROVE",1,,27,3238885
RED,20,18313238895,"SHADY GROVE",1,,27,3238895
RED,20,18323238913,"SHADY GROVE",1,,27,3238913
RED,20,18333239090,"SHADY GROVE",1,,27,3239090
RED,20,18343238926,"SHADY GROVE",1,,27,3238926
RED,20,18353238939,"SHADY GROVE",1,,27,3238939
RED,20,18363238950,"SHADY GROVE",1,,27,3238950
RED,20,18373238962,"SHADY GROVE",1,,27,3238962
RED,20,18383238978,"SHADY GROVE",1,,27,3238978
RED,20,18393238989,"SHADY GROVE",1,,27,3238989
RED,20,18403239000,"SHADY GROVE",1,,27,3239000
RED,20,18413239029,"SHADY GROVE",1,,27,3239029
RED,20,18423239021,"SHADY GROVE",1,,27,3239021
RED,20,18433239048,"SHADY GROVE",1,,27,3239048
RED,20,18443239062,"SHADY GROVE",1,,27,3239062
RED,20,18453239076,"SHADY GROVE",1,,27,3239076
RED,20,18463239085,"SHADY GROVE",1,,27,3239085
RED,20,18473238757,"SHADY GROVE",1,,27,3238757
RED,20,18483238756,"SHADY GROVE",1,,27,3238756
RED,20,18493238759,"SHADY GROVE",1,,27,3238759
RED,20,18503238758,"SHADY GROVE",1,,27,3238758
RED,20,18513238766,"SHADY GROVE",1,,27,3238766
RED,20,18523238772,"SHADY GROVE",1,,27,3238772
RED,20,18533238803,"SHADY GROVE",1,,27,3238803
RED,20,18543238815,"SHADY GROVE",1,,27,3238815
RED,20,18553238840,"SHADY GROVE",1,,27,3238840
RED,20,18563238858,"SHADY GROVE",1,,27,3238858
RED,20,18573238887,"SHADY GROVE",1,,27,3238887
RED,20,18583238892,"SHADY GROVE",1,,27,3238892
RED,20,18593238915,"SHADY GROVE",1,,27,3238915
RED,20,18603238920,"SHADY GROVE",1,,27,3238920
RED,20,18613238954,"SHADY GROVE",1,,27,3238954
RED,20,18623238933,"SHADY GROVE",1,,27,3238933
RED,20,18633238967,"SHADY GROVE",1,,27,3238967
RED,20,18643238972,"SHADY GROVE",1,,27,3238972
RED,20,18653238996,"SHADY GROVE",1,,27,3238996
RED,20,18663239001,"SHADY GROVE",1,,27,3239001
RED,20,18673239045,"SHADY GROVE",1,,27,3239045
RED,20,18683239020,"SHADY GROVE",1,,27,3239020
RED,20,18693239044,"SHADY GROVE",1,,27,3239044
RED,20,18703239063,"SHADY GROVE",1,,27,3239063
RED,20,18713239075,"SHADY GROVE",1,,27,3239075
RED,20,18723239086,"SHADY GROVE",1,,27,3239086
RED,20,18733238778,"SHADY GROVE",1,,27,3238778
RED,20,18743238773,"SHADY GROVE",1,,27,3238773
RED,20,18753238777,"SHADY GROVE",1,,27,3238777
RED,20,18763238771,"SHADY GROVE",1,,27,3238771
RED,20,18773238782,"SHADY GROVE",1,,27,3238782
RED,20,18783238781,"SHADY GROVE",1,,27,3238781
RED,20,18793238802,"SHADY GROVE",1,,27,3238802
RED,20,18803238814,"SHADY GROVE",1,,27,3238814
RED,20,18813238836,"SHADY GROVE",1,,27,3238836
RED,20,18823238859,"SHADY GROVE",1,,27,3238859
RED,20,18833238886,"SHADY GROVE",1,,27,3238886
RED,20,18843238891,"SHADY GROVE",1,,27,3238891
RED,20,18853238917,"SHADY GROVE",1,,27,3238917
RED,20,18863238922,"SHADY GROVE",1,,27,3238922
RED,20,18873238936,"SHADY GROVE",1,,27,3238936
RED,20,18883238942,"SHADY GROVE",1,,27,3238942
RED,20,18893238968,"SHADY GROVE",1,,27,3238968
RED,20,18903238974,"SHADY GROVE",1,,27,3238974
RED,20,18913238995,"SHADY GROVE",1,,27,3238995
RED,20,18923238999,"SHADY GROVE",1,,27,3238999
RED,20,18933239046,"SHADY GROVE",1,,27,3239046
RED,20,18943239014,"SHADY GROVE",1,,27,3239014
RED,20,18953239043,"SHADY GROVE",1,,27,3239043
RED,20,18963239189,"SHADY GROVE",1,,27,3239189
RED,20,18973239058,"SHADY GROVE",1,,27,3239058
RED,20,18983239057,"SHADY GROVE",1,,27,3239057
RED,20,18993239172,"SHADY GROVE",1,,27,3239172
RED,20,19003239083,"SHADY GROVE",1,,27,3239083
RED,20,19013238793,"SHADY GROVE",1,,27,3238793
RED,20,19023239194,"SHADY GROVE",1,,27,3239194
RED,20,19033238791,"SHADY GROVE",1,,27,3238791
RED,20,19043238789,"SHADY GROVE",1,,27,3238789
RED,20,19053239199,"SHADY GROVE",1,,27,3239199
RED,20,19063238790,"SHADY GROVE",1,,27,3238790
RED,20,19073238792,"SHADY GROVE",1,,27,3238792
RED,20,19083239177,"SHADY GROVE",1,,27,3239177
RED,20,19093238795,"SHADY GROVE",1,,27,3238795
RED,20,19103238794,"SHADY GROVE",1,,27,3238794
RED,20,19113238823,"SHADY GROVE",1,,27,3238823
RED,20,19123239206,"SHADY GROVE",1,,27,3239206
RED,20,19133239184,"SHADY GROVE",1,,27,3239184
RED,20,19143238830,"SHADY GROVE",1,,27,3238830
RED,20,19153238862,"SHADY GROVE",1,,27,3238862
RED,20,19163238874,"SHADY GROVE",1,,27,3238874
RED,20,19173238898,"SHADY GROVE",1,,27,3238898
RED,20,19183239210,"SHADY GROVE",1,,27,3239210
RED,20,19193238914,"SHADY GROVE",1,,27,3238914
RED,20,19203238919,"SHADY GROVE",1,,27,3238919
RED,20,19213239203,"SHADY GROVE",1,,27,3239203
RED,20,19223238931,"SHADY GROVE",1,,27,3238931
RED,20,19233238951,"SHADY GROVE",1,,27,3238951
RED,20,19243239160,"SHADY GROVE",1,,27,3239160
RED,20,19253238966,"SHADY GROVE",1,,27,3238966
RED,20,19263238971,"SHADY GROVE",1,,27,3238971
RED,20,19273239215,"SHADY GROVE",1,,27,3239215
RED,20,19283238985,"SHADY GROVE",1,,27,3238985
RED,20,19293239005,"SHADY GROVE",1,,27,3239005
RED,20,19303239037,"SHADY GROVE",1,,27,3239037
RED,20,19313239041,"SHADY GROVE",1,,27,3239041
RED,20,19323239015,"SHADY GROVE",1,,27,3239015
RED,20,19333239031,"SHADY GROVE",1,,27,3239031
RED,20,19343239190,"SHADY GROVE",1,,27,3239190
RED,20,19353239069,"SHADY GROVE",1,,27,3239069
RED,20,19363239059,"SHADY GROVE",1,,27,3239059
RED,20,19373239171,"SHADY GROVE",1,,27,3239171
RED,20,19383239084,"SHADY GROVE",1,,27,3239084
RED,20,19393238819,"SHADY GROVE",1,,27,3238819
